downstep	lexical_tone	ip_boundary	vowel_number_in_utterance	phone_label	text_name	word_label	utterance_label	utterance_num_within_text
	H		47	ɔ	sxw-T0064-texts-un	kpɔ	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	H		48	o	sxw-T0064-texts-un	jovo	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	L		49	o	sxw-T0064-texts-un	jovo	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	H		50	a	sxw-T0064-texts-un	la	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	Ø		51	ɔ	sxw-T0064-texts-un	nɔ	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
!	H		52	ɛ	sxw-T0064-texts-un	tʃɛɛ	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	Ø	%	53	ɛ	sxw-T0064-texts-un	tʃɛɛ	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	H		54	a	sxw-T0064-texts-un	a	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	Ø		55	o	sxw-T0064-texts-un	bo	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
!	HØ	utt%	56	ɛ	sxw-T0064-texts-un	swɛ	nã je ɔ̃ twi ɲwɛ̃ɖe, oxɛ ɦɔ̃tũ tɔ̃ je, ɖi takpja je, ɖi oxɛ vo ɖe vo ɖe nĩ le ɦɔ̃tũ je, nã je va, bo va kpɔ̃ tũ oklo la ɔ̃ le tutu, je xɛ̃ je nã kpɔ̃ jovo la  nɔ̃ tʃɛɛ, a bo swɛ.	13
	Ø		1	ɛ	sxw-T0064-texts-un	wɛ	wɛ je nã twi.	14
	Ø		2	e	sxw-T0064-texts-un	je	wɛ je nã twi.	14
	Ø		3	a	sxw-T0064-texts-un	na	wɛ je nã twi.	14
	HØ	utt%	4	i	sxw-T0064-texts-un	twi	wɛ je nã twi.	14
	Ø		1	ɛ	sxw-T0064-texts-un	wɛ	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	HL		2	ɔ	sxw-T0064-texts-un	ɔ	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	Ø		3	e	sxw-T0064-texts-un	le	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	L		4	ɔ	sxw-T0064-texts-un	vɔvɔnu	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	L		5	ɔ	sxw-T0064-texts-un	vɔvɔnu	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	H		6	u	sxw-T0064-texts-un	vɔvɔnu	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	Ø		7	ɔ	sxw-T0064-texts-un	nɔ	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	Ø		8	a	sxw-T0064-texts-un	na	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	Ø		9	o	sxw-T0064-texts-un	oxɛ	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	Ø		10	ɛ	sxw-T0064-texts-un	oxɛ	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	Ø		11	e	sxw-T0064-texts-un	je	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	L		12	a	sxw-T0064-texts-un	va	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	H		13	ɛ	sxw-T0064-texts-un	tʃjɛ	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	Ø	utt%	14	ɔ	sxw-T0064-texts-un	nɔ	wɛ ɔ̃ le vɔvɔnũ nɔ̃ nã oxɛ je va tʃjɛ̃ nɔ̃.	15
	H		1	e	sxw-T0064-texts-un	le	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	H		2	a	sxw-T0064-texts-un	na	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	Ø		3	e	sxw-T0064-texts-un	je	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	Ø		4	ɔ	sxw-T0064-texts-un	nɔ	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	Ø		5	a	sxw-T0064-texts-un	xwa	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
!	H		6	o	sxw-T0064-texts-un	jovo	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	L		7	o	sxw-T0064-texts-un	jovo	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	H		8	o	sxw-T0064-texts-un	ɖo	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	Ø	utt%	9	ɛ	sxw-T0064-texts-un	mɛ	le nã je nɔ̃ xwa jovo ɖo mɛ̃.	16
	Ø		1	ɔ	sxw-T0095-texts-un	fɔku	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	H		2	u	sxw-T0095-texts-un	fɔku	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	Ø		3	o	sxw-T0095-texts-un	ɖokpo	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	Ø		4	o	sxw-T0095-texts-un	ɖokpo	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	L		5	ɔ	sxw-T0095-texts-un	dʒɔ	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	Ø		6	e	sxw-T0095-texts-un	le	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	L		7	e	sxw-T0095-texts-un	gbeɖokpo	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	Ø		8	o	sxw-T0095-texts-un	gbeɖokpo	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	H		9	o	sxw-T0095-texts-un	gbeɖokpo	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	HL		10	ɔ	sxw-T0095-texts-un	ɔ	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	L		11	ɛ	sxw-T0095-texts-un	dɛ	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	Ø		12	u	sxw-T0095-texts-un	susu	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	Ø		13	u	sxw-T0095-texts-un	susu	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	H		14	i	sxw-T0095-texts-un	ti	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	L		15	ɔ	sxw-T0095-texts-un	ɦɔɖjo	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	L	utt%	16	o	sxw-T0095-texts-un	ɦɔɖjo	fɔku ɖokpo dʒɔ le gbe-ɖokpo ɔ̃ dɛ̃ susu ti ɦɔ̃ɖjo	1
	Ø		1	ɛ	sxw-T0095-texts-un	wɛ	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		2	a	sxw-T0095-texts-un	aza	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	L		3	a	sxw-T0095-texts-un	aza	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		4	o	sxw-T0095-texts-un	ɖokpo	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	H		5	o	sxw-T0095-texts-un	ɖokpo	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	L		6	e	sxw-T0095-texts-un	gbe	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		7	ɛ	sxw-T0095-texts-un	wɛ	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		8	ɛ	sxw-T0095-texts-un	mɛɖe	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	H		9	e	sxw-T0095-texts-un	mɛɖe	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	H		10	i	sxw-T0095-texts-un	si	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	HL	%	11	e	sxw-T0095-texts-un	te	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		12	o	sxw-T0095-texts-un	bo	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		13	i	sxw-T0095-texts-un	ji	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		14	o	sxw-T0095-texts-un	bo	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	H		15	ɔ	sxw-T0095-texts-un	sɔ	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
!	H		16	e	sxw-T0095-texts-un	xwejogbe	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	H		17	o	sxw-T0095-texts-un	xwejogbe	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	L		18	e	sxw-T0095-texts-un	xwejogbe	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		19	o	sxw-T0095-texts-un	bo	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		20	i	sxw-T0095-texts-un	ji	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		21	ɔ	sxw-T0095-texts-un	tɔhɔ	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	L		22	ɔ	sxw-T0095-texts-un	tɔhɔ	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		23	e	sxw-T0095-texts-un	we	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø		24	o	sxw-T0095-texts-un	oto	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	H		25	o	sxw-T0095-texts-un	oto	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	Ø	utt%	26	ɛ	sxw-T0095-texts-un	mɛ	wɛ azã ɖokpo gbe wɛ mɛɖe si te bo ji bo sɔ̃ xwejogbe bo ji tɔhɔ̃ we oto mɛ	2
	H		1	e	sxw-T0095-texts-un	e	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		2	i	sxw-T0095-texts-un	ji	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
!	H		3	o	sxw-T0095-texts-un	to	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		4	a	sxw-T0095-texts-un	la	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø	top%	5	ɛ	sxw-T0095-texts-un	mɛ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		6	o	sxw-T0095-texts-un	bo	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	L		7	a	sxw-T0095-texts-un	va	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		8	i	sxw-T0095-texts-un	ji	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		9	a	sxw-T0095-texts-un	ka	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		10	ɛ	sxw-T0095-texts-un	mɛ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		11	e	sxw-T0095-texts-un	ɖe	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		12	ɔ	sxw-T0095-texts-un	kpɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		13	o	sxw-T0095-texts-un	bo	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
!	H	%	14	ɔ	sxw-T0095-texts-un	trɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		15	o	sxw-T0095-texts-un	bo	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		16	a	sxw-T0095-texts-un	na	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	L		17	a	sxw-T0095-texts-un	va	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H	%	18	ɔ	sxw-T0095-texts-un	sɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		19	e	sxw-T0095-texts-un	e	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		20	e	sxw-T0095-texts-un	le	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		21	o	sxw-T0095-texts-un	omɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
!	H		22	ɔ	sxw-T0095-texts-un	omɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		23	ɔ	sxw-T0095-texts-un	tɔɦɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	L		24	ɔ	sxw-T0095-texts-un	tɔɦɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		25	ɔ	sxw-T0095-texts-un	tɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		26	a	sxw-T0095-texts-un	la	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		27	i	sxw-T0095-texts-un	dʒi	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		28	o	sxw-T0095-texts-un	bo	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		29	a	sxw-T0095-texts-un	na	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		30	o	sxw-T0095-texts-un	so	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		31	a	sxw-T0095-texts-un	awɔmɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		32	ɔ	sxw-T0095-texts-un	awɔmɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
!	H		33	ɔ	sxw-T0095-texts-un	awɔmɔ	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	Ø		34	a	sxw-T0095-texts-un	ɖaxo	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
!	H	%	35	o	sxw-T0095-texts-un	ɖaxo	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		36	e	sxw-T0095-texts-un	xe	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		37	i	sxw-T0095-texts-un	ni	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
	H		38	a	sxw-T0095-texts-un	kpa	e ji to la mɛ bo va ji kã mɛ̃ ɖe kpɔ̃ bo trɔ bo nã va sɔ̃ e le omɔ̃ tɔɦɔ̃ tɔ̃ la dʒi bo nã so awɔ̃mɔ̃ ɖaxo xe nĩ kpã ota zũgbonɔ	3
